44.9899826049805,27.5325565338135
 45.0166664123535,27.51833152771
 45.0863876342773,27.4725017547609
 45.1291694641114,27.4377765655518
 45.1477737426759,27.4152774810791
 45.1602745056152,27.3938846588135
 45.1688766479493,27.371940612793
 45.1769447326661,27.3261127471925
 45.1822166442871,27.3044414520265
 45.1886024475098,27.2827777862549
 45.2002754211427,27.2624988555908
 45.2244338989259,27.2430496215821
 45.2469444274903,27.2283306121827
 45.3111076354982,27.1930522918702
 45.3847236633302,27.1569423675538
 45.4088783264161,27.1469402313232
 45.5036087036133,27.0952777862549
 45.5266685485841,27.0852756500244
 45.5488739013673,27.0780506134033
 45.5741577148438,27.0713844299316
 45.5999946594239,27.0694446563721
 45.67138671875,27.0677757263184
 45.6933326721193,27.0577754974366
 45.7133255004883,27.0386085510254
